MAL_ID,Name,Score,Genres,English name,Type,Episodes,Studios,Rating,Ranked,Popularity
43016,words worth omake,Unknown,"Hentai, Comedy",Unknown,Special,1,Unknown,Rx - Hentai,Unknown,16473
43020,yi guan xing shen,Unknown,Slice of Life,Unknown,ONA,1,FILMONY,G - All Ages,12996.0,16531
43043,yami yami (september 2012),Unknown,"Music, Supernatural",Unknown,Music,1,Unknown,G - All Ages,12942.0,17390
43201,alba,Unknown,Music,Unknown,Music,1,Suspenders,G - All Ages,13244.0,16863
43207,onegai patron-sama! episode 0,Unknown,Slice of Life,Dear My Patron,ONA,1,TANOsim,PG-13 - Teens 13 or older,11351.0,15338
43229,godzilla: s.p,Unknown,Action,Godzilla Singular Point,TV,13,"Bones, Orange",Unknown,Unknown,5476
43288,tsukiusa. gekijou,Unknown,Comedy,Unknown,ONA,12,Unknown,PG-13 - Teens 13 or older,12629.0,13204
43292,"toriaezu, tamade.",Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,12586.0,17460
43293,kaitai shita inu no blues,Unknown,"Dementia, Music",Unknown,Music,1,Unknown,G - All Ages,14803.0,17188
43299,wonder egg priority,8.32,"Psychological, Drama, Fantasy",Unknown,TV,12,CloverWorks,R - 17+ (violence & profanity),212.0,664
43318,because,Unknown,"Dementia, Music",Unknown,Music,1,Unknown,G - All Ages,13422.0,16898
43323,timeless tree,Unknown,"Dementia, Music",Unknown,Music,1,Saigo no Shudan,G - All Ages,12500.0,17282
43325,yuukoku no moriarty 2nd season,Unknown,"Mystery, Historical, Psychological, Shounen",Unknown,TV,13,Production I.G,Unknown,Unknown,3100
43349,sekikashita kusanagi,7.14,"Sci-Fi, Comedy",Unknown,ONA,1,Unknown,G - All Ages,3015.0,6713
43350,gebäude bäude,6.33,"Sci-Fi, Comedy",Unknown,TV,10,Jinnis Animation Studios,G - All Ages,6733.0,12297
43351,sign (2019),Unknown,"Dementia, Music",Unknown,Music,1,Unknown,G - All Ages,12092.0,17310
43352,sparkle,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,12199.0,17307
43353,bear bear bear kuma!,6.43,Comedy,Unknown,ONA,12,EMT Squared,PG-13 - Teens 13 or older,6280.0,6893
43397,harmonia feat. makoto,Unknown,"Dementia, Music",Unknown,Music,1,Unknown,G - All Ages,14298.0,17348
43398,feather (overdrive version),Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,13949.0,17442
43416,kaoru no taisetsu na mono,Unknown,Comedy,Unknown,TV,Unknown,Kachidoki Studio,Unknown,14891.0,14897
43417,pocari sweat run carnival 2019,Unknown,"Music, Sports",Unknown,Special,1,Unknown,G - All Ages,11555.0,17034
43418,citrus (music),Unknown,"Dementia, Music",Unknown,Music,1,Unknown,G - All Ages,13697.0,16628
43419,yubi no sukima-chan,Unknown,"Dementia, Music",The devil between my fingers,Movie,1,Unknown,G - All Ages,13030.0,16512
43426,taimanin asagi: toraware no niku ningyou,5.98,"Hentai, Demons, Supernatural",Taimanin Asagi Spinoff Story,OVA,1,Teatro Nishi Tokyo Studio,Rx - Hentai,Unknown,9990
43433,alice no kisetsu,Unknown,"Fantasy, Kids, Music",Unknown,Music,1,Unknown,G - All Ages,13245.0,17417
43434,shuo feng: po zhen zi,Unknown,"Action, Adventure, Historical",Unknown,Movie,1,Nice Boat Animation,Unknown,Unknown,15788
43439,shadows house,Unknown,"Slice of Life, Supernatural, Seinen",Unknown,TV,Unknown,CloverWorks,Unknown,Unknown,5425
43444,boukentai: mori no yuusha,Unknown,"Music, Drama",Adventuring Party:Hero of Forest,Music,1,Unknown,G - All Ages,13494.0,16017
43446,shiroi spitz,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,12029.0,17416
43465,ijirare: fukushuu saimin,7.34,"Hentai, School",Unknown,OVA,4,T-Rex,Rx - Hentai,Unknown,8208
43466,himawari wa yoru ni saku,6.49,Hentai,Unknown,OVA,1,T-Rex,Rx - Hentai,Unknown,8776
43467,ajisai no chiru koro ni ova,6.34,Hentai,Unknown,OVA,1,T-Rex,Rx - Hentai,Unknown,8646
43470,rikei ga koi ni ochita no de shoumei shitemita. 2nd season,Unknown,"Comedy, Romance",Unknown,TV,Unknown,Unknown,PG-13 - Teens 13 or older,Unknown,3422
43483,toaru kagaku no railgun t: motto marutto railgun,6.62,Comedy,Unknown,Special,2,Unknown,PG-13 - Teens 13 or older,5297.0,9691
43485,kita no kaze to taiyou to,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,15055.0,17450
43506,alice gear aegis: doki! actress darake no mermaid grand prix♥,Unknown,Mecha,Unknown,OVA,1,Nomad,Unknown,Unknown,15031
43517,wasshoi nippon,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,12811.0,17487
43521,gekka bijin (music),Unknown,"Historical, Kids, Music",Unknown,Music,1,Unknown,G - All Ages,14098.0,17089
43522,leo,6.8,Music,Leo,Music,1,Unknown,G - All Ages,4456.0,13486
43523,tsuki ga michibiku isekai douchuu,Unknown,"Adventure, Fantasy",Tsukimichi -Moonlit Fantasy-,TV,Unknown,C2C,Unknown,Unknown,5443
43531,anata ga mieru,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,13271.0,17479
43532,mushi no tsubuyaki,Unknown,"Adventure, Kids, Music",Unknown,Music,1,Unknown,G - All Ages,15702.0,17298
43550,yume miteru wake ja nai yo,Unknown,"Comedy, Kids, Music, Sci-Fi",Unknown,Music,1,Unknown,G - All Ages,13061.0,17424
43551,osampo,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,11400.0,17431
43555,dr. stone: stone wars - kaisen zenya special eizou,7.13,"Sci-Fi, Adventure, Shounen",Dr. Stone:Stone Wars Eve of the Battle Special Feature,Special,1,TMS Entertainment,PG-13 - Teens 13 or older,3082.0,2943
43556,tsurune: kazemai koukou kyuudoubu movie,Unknown,"Sports, Drama, School",Unknown,Movie,1,Kyoto Animation,PG-13 - Teens 13 or older,Unknown,5825
43565,fire emblem heroes book iii movie：cohort of the dead,Unknown,"Action, Game, Horror, Supernatural, Fantasy",Fire Emblem Heroes - BooKE III Movie：Cohort of the Dead,Special,1,Unknown,PG-13 - Teens 13 or older,13960.0,14914
43566,soprano rain,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,12134.0,17456
43567,oba ano omamori,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,11258.0,17452
43568,hakumei no tsubasa: expansion - hoshi no matsuri,7.09,"Kids, Fantasy",Unknown,ONA,1,Studio Colorido,PG - Children,3257.0,7702
43590,yakusoku (music),6.98,"Music, Drama",Promise,Music,1,CloverWorks,PG-13 - Teens 13 or older,3729.0,11762
43591,hetalia world★stars,Unknown,"Comedy, Historical, Parody",Unknown,ONA,Unknown,Studio Deen,PG-13 - Teens 13 or older,Unknown,5881
43598,ookina furudokei,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,11359.0,17484
43600,chuan shu zijiu zhinan 2nd season,Unknown,"Historical, Demons, Supernatural, Drama",Scumbag System,ONA,Unknown,Unknown,R - 17+ (violence & profanity),Unknown,9257
43602,ookina furudokei (1973),Unknown,"Music, Kids",Unknown,Music,1,Unknown,G - All Ages,11374.0,17431
43603,ookina furudokei (2002),Unknown,"Kids, Music",Unknown,Music,1,Three-d,G - All Ages,11355.0,17491
43608,kaguya-sama wa kokurasetai: tensai-tachi no renai zunousen 3rd season,Unknown,"Comedy, Psychological, Romance, School, Seinen",Unknown,TV,Unknown,Unknown,PG-13 - Teens 13 or older,Unknown,1302
43609,kaguya-sama wa kokurasetai: tensai-tachi no renai zunousen ova,Unknown,"Comedy, Psychological, Romance, School, Seinen",Unknown,OVA,Unknown,Unknown,PG-13 - Teens 13 or older,Unknown,2239
43626,jue shi wu hun,Unknown,"Action, Fantasy, Martial Arts",Unknown,ONA,60,Unknown,Unknown,14735.0,12816
43627,houkiboshi (2012),Unknown,"Kids, Music, Sci-Fi, Space",Unknown,Music,1,Unknown,G - All Ages,14501.0,17391
43628,kazaguruma (1996),Unknown,"Music, Kids",Unknown,Music,1,Unknown,G - All Ages,14915.0,17427
43629,tokyo babylon 2021,Unknown,"Supernatural, Drama, Fantasy, Shoujo, Shounen Ai",Unknown,TV,Unknown,GoHands,Unknown,Unknown,6438
43682,koneko no byouki,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,15118.0,17419
43683,boku no hero academia the movie 2: heroes:rising - epilogue plus - yume wo genjitsu ni,7.72,Comedy,Unknown,Special,1,Bones,PG-13 - Teens 13 or older,976.0,3990
43684,semi wa magic cube,Unknown,"Action, Comedy, Fantasy",Unknown,TV,26,Durufix,PG-13 - Teens 13 or older,11886.0,13481
43688,kumo,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,15193.0,17441
43689,boku no nikkichou,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,13455.0,17391
43690,tenkuu shinpan,6.64,"Action, Mystery, Horror",High-Rise Invasion,ONA,12,Zero-G,Unknown,5213.0,3747
43691,kageki shoujo!!,Unknown,"Drama, School, Seinen",Kageki Shojo!!,TV,Unknown,Pine Jam,Unknown,Unknown,9733
43692,gokushufudou,Unknown,"Slice of Life, Comedy, Romance",The Way of the Househusband,ONA,Unknown,J.C.Staff,Unknown,Unknown,3838
43693,thermae romae novae,Unknown,"Slice of Life, Comedy, Historical, Seinen",Unknown,ONA,Unknown,NAZ,Unknown,Unknown,9950
43694,rilakkuma to yuuenchi,Unknown,Kids,Rilakkuma's Theme Park Adventure,ONA,Unknown,"dwarf, TYO",PG - Children,Unknown,10781
43702,doraon yeongung hong gildong,Unknown,"Action, Adventure, Historical, Martial Arts",Unknown,Movie,1,Unknown,PG - Children,13839.0,17477
43703,hong gildong janggun,Unknown,"Action, Adventure, Historical",Unknown,Movie,1,Unknown,PG - Children,14468.0,17448
43704,tomato confit,Unknown,"Comedy, Drama",Tomato Confit,Movie,1,Unknown,G - All Ages,12559.0,17291
43711,juunenbun no watashi e,6.19,Drama,Unknown,ONA,1,Flat Studio,G - All Ages,7415.0,13760
43722,ai wo komete,Unknown,"Slice of Life, Comedy",With Love,ONA,1,Unknown,G - All Ages,13228.0,16266
43727,"eiyuuou, bu wo kiwameru tame tenseisu: soshite, sekai saikyou no minarai kishi♀",Unknown,"Action, Fantasy",Unknown,ONA,2,Unknown,G - All Ages,13899.0,13040
43729,semi wa magic cube 2nd season,Unknown,"Action, Fantasy",Unknown,TV,26,Unknown,PG-13 - Teens 13 or older,11869.0,13542
43735,cue!,Unknown,Music,Unknown,TV,Unknown,"Yumeta Company, Graphinica",Unknown,Unknown,12850
43741,getter robo arc,Unknown,"Action, Sci-Fi, Mecha, Shounen",Unknown,Unknown,Unknown,Bee Media,Unknown,Unknown,12472
43745,attack zero x evangelion,5.3,"Music, Slice of Life",Unknown,ONA,1,Unknown,G - All Ages,10134.0,11325
43746,hamigaki ondo,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,14249.0,17462
43751,"ayanami rei, hajimete no kuchibeni",5.5,Music,Unknown,ONA,1,Unknown,G - All Ages,9670.0,10839
43755,misaki no mayoiga,Unknown,Drama,Unknown,Movie,1,David Production,Unknown,Unknown,9975
43756,bakuten!!,Unknown,Sports,Unknown,TV,Unknown,Zexcs,Unknown,Unknown,6189
43760,hikari no ou,Unknown,Fantasy,Unknown,Unknown,Unknown,Signal.MD,Unknown,Unknown,11526
43761,nemui inu,Unknown,"Comedy, Kids, Music",Unknown,Music,1,Unknown,G - All Ages,11095.0,17460
43762,hula fulla dance,Unknown,Unknown,Hula Fulla Dance,Movie,1,Bandai Namco Pictures,Unknown,Unknown,11835
43763,cestvs: the roman fighter,Unknown,"Action, Historical, Drama, Seinen",Unknown,TV,Unknown,Bandai Namco Pictures,Unknown,Unknown,8336
43767,night head 2041,Unknown,"Sci-Fi, Mystery, Psychological, Supernatural, Drama",Unknown,TV,Unknown,Shirogumi,Unknown,Unknown,7688
43768,gifts,Unknown,"Kids, Music",Unknown,Music,1,Unknown,G - All Ages,14127.0,17379
43771,vazzrock the animation,Unknown,Music,Unknown,TV,Unknown,Unknown,Unknown,Unknown,13301
43772,hua jianghu zhi xia lan,Unknown,"Action, Adventure, Historical, Drama, Magic, Martial Arts, Fantasy",Unknown,ONA,40,Beijing Rocen Digital,PG-13 - Teens 13 or older,14519.0,15435
43774,sherlock holmes to watson hakase,Unknown,"Kids, Music, Mystery",Unknown,Music,1,Unknown,G - All Ages,11930.0,17370
43775,penguin minna kyou dai 2020,Unknown,Music,Unknown,Music,1,Unknown,G - All Ages,11520.0,17194
43778,motto! majime ni fumajime kaiketsu zorori 2nd season,Unknown,"Adventure, Comedy, Kids",Unknown,TV,Unknown,Ajia-Do,PG - Children,Unknown,16127
43779,eoneu nal jameseo kkaeeoboni bagelyeoga doeeo isseotda,6.58,"Comedy, Romance, Ecchi",Unknown,ONA,15,Studio Animal,PG-13 - Teens 13 or older,5469.0,8385
43780,sumikko gurashi movie 2,Unknown,Comedy,Unknown,Movie,1,Fanworks,G - All Ages,Unknown,15691
43787,ohirune no yurikago,Unknown,"Kids, Music",Unknown,Music,1,Three-d,G - All Ages,11275.0,17450
43791,toromitsu musume no hitou service: torottoro churu churu gohoushi sasete kudasai,6.61,Hentai,Melting Juice Lolis' Spa Services:Let Us Do Slurp-Slurp-Melting Care!,ONA,Unknown,Unknown,Rx - Hentai,Unknown,9914
43793,knight of erin,6.58,"Hentai, Fantasy",Unknown,OVA,Unknown,Majin,Rx - Hentai,Unknown,8760
43814,deatte 5-byou de battle,Unknown,"Action, Super Power, Supernatural",Battle in 5 seconds after meeting.,TV,Unknown,Unknown,Unknown,Unknown,8720
43878,miko no tsutome!,6.46,Comedy,Unknown,ONA,10,Unknown,PG-13 - Teens 13 or older,6100.0,11374
43917,viola wa utau,Unknown,"Kids, Music",Unknown,Music,1,Super Brain,G - All Ages,12750.0,17453
43969,kanojo mo kanojo,Unknown,"Slice of Life, Comedy, Romance, School, Shounen",Unknown,TV,Unknown,Unknown,Unknown,Unknown,5861
44025,doraemon movie 41: nobita no little star wars,Unknown,"Sci-Fi, Adventure, Space, Comedy, Kids, Shounen",Doraemon the Movie 2021:Nobita's Space War (Little Star Wars),Movie,1,Unknown,PG - Children,Unknown,11790
44026,zannen na ikimono jiten (2019),Unknown,"Comedy, Slice of Life",Unknown,TV,8,NHK Enterprises,G - All Ages,13070.0,17234
44037,"shin no nakama ja nai to yuusha no party wo oidasareta node, henkyou de slow life suru koto ni shima",Unknown,"Adventure, Slice of Life, Fantasy",Unknown,TV,Unknown,"Studio Flad, Wolfsbane",Unknown,Unknown,7511
44040,abciee shuugyou nikki,5.32,Comedy,ABCiee Working Diary,TV,Unknown,Fanworks,Unknown,10102.0,9713
44041,sd gundam world heroes,Unknown,Unknown,SD GUNDAM WORLD HEROES,TV,Unknown,Unknown,PG - Children,Unknown,14479
44042,holo no graffiti,8.58,Comedy,Holo Graffiti,ONA,Unknown,Unknown,PG-13 - Teens 13 or older,77.0,3815
44044,jimihen!!: jimiko wo kaechau jun isei kouyuu!!,6.12,"Romance, Ecchi",Unknown,TV,8,Studio Hokiboshi,R+ - Mild Nudity,7726.0,3876
44047,tian huang zhan shen,Unknown,"Action, Fantasy, Historical, Martial Arts",Unknown,ONA,80,Ruo Hong Culture,Unknown,12503.0,12784
44048,zetsumetsu kigu-shun. (2020),Unknown,Kids,Unknown,ONA,Unknown,GEEK TOYS,G - All Ages,13132.0,17187
44050,gundam build divers battlogue,6.59,"Action, Sci-Fi, Mecha",Gundam Build Divers Battlogue,ONA,1,Sunrise Beyond,G - All Ages,5443.0,10215
44055,sasaki to miyano,Unknown,"Slice of Life, School, Shounen Ai",Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,7456
44056,tokyo gambo,Unknown,Slice of Life,Unknown,TV,Unknown,Jumonji,Unknown,12560.0,8967
44059,puparia,7.48,Dementia,Puparia,ONA,1,Unknown,PG-13 - Teens 13 or older,1649.0,5360
44062,chu feng: yi dian zhi zi,Unknown,"Action, Sci-Fi, Romance, Fantasy, Mecha",Unknown,ONA,12,Unknown,PG-13 - Teens 13 or older,13673.0,10598
44064,lie huo jiao chou,Unknown,"Action, Supernatural, Drama",Drowning Sorrows in Raging Fire,ONA,Unknown,Shenying Animation,PG-13 - Teens 13 or older,Unknown,12718
44065,dinghai fusheng lu,Unknown,"Action, Historical, Fantasy",Dinghai Fusheng Records,ONA,Unknown,Shanghai Foch Film Culture Investment,PG-13 - Teens 13 or older,Unknown,14518
44067,bai yao pu 2nd season,Unknown,"Adventure, Mystery, Historical, Supernatural, Fantasy",Unknown,ONA,Unknown,Haoliners Animation League,PG-13 - Teens 13 or older,Unknown,12324
44068,tian bao fuyao lu 2nd season,Unknown,"Action, Adventure, Historical, Supernatural, Fantasy",Legend of Exorcism,ONA,Unknown,Sparkly Key Animation Studio,PG-13 - Teens 13 or older,Unknown,12207
44069,xian wang de richang shenghuo 2nd season,Unknown,"Adventure, Slice of Life, Comedy, Demons, Fantasy, School",Unknown,ONA,Unknown,Haoliners Animation League,PG-13 - Teens 13 or older,Unknown,5265
44070,tian guan ci fu special,7.98,"Historical, Supernatural, Drama",Unknown,ONA,1,Haoliners Animation League,PG-13 - Teens 13 or older,558.0,6329
44071,yuan long 2nd season,Unknown,"Action, Adventure, Fantasy",Carp Reborn 2nd Season,ONA,Unknown,CG Year,PG-13 - Teens 13 or older,Unknown,12768
44072,ba ma laizi er ciyuan,Unknown,"Slice of Life, School",Unknown,ONA,Unknown,Paper Animation,PG-13 - Teens 13 or older,Unknown,15446
44073,ni zhenshi ge tiancai,Unknown,"Comedy, Fantasy",Unknown,ONA,Unknown,Mili Pictures,Unknown,Unknown,17100
44074,shiguang daili ren,Unknown,Fantasy,Unknown,ONA,Unknown,Haoliners Animation League,Unknown,Unknown,11978
44075,sou xuan lu zhi chen ling ji,Unknown,"Action, Fantasy",The Gerent Saga,ONA,12,Unknown,Unknown,Unknown,16938
44076,tian yi que,Unknown,"Action, Fantasy",Unknown,ONA,Unknown,Original Dream,Unknown,Unknown,16259
44078,jian wang 3: xia gan yi dan shen jianxin 2nd season,Unknown,"Action, Adventure, Comedy, Historical, Martial Arts",Unknown,ONA,12,Unknown,PG-13 - Teens 13 or older,14668.0,14387
44079,jian wang 3: xia gan yi dan shen jianxin 3rd season,Unknown,"Action, Adventure, Comedy, Historical, Martial Arts",Unknown,ONA,Unknown,Shenying Animation,Unknown,Unknown,15891
44081,b-project 3rd season,Unknown,"Music, Shoujo",Unknown,TV,Unknown,Unknown,PG-13 - Teens 13 or older,Unknown,9610
44086,prayer x,6.75,"Music, Dementia",Unknown,Music,1,PERIMETRON,PG-13 - Teens 13 or older,4658.0,14569
44087,gintama: the semi-final,8.58,"Action, Comedy, Historical, Parody, Samurai, Shounen",Unknown,Special,2,Unknown,PG-13 - Teens 13 or older,77.0,3714
44096,xian jian qi xia zhuan: huan li jing,Unknown,"Action, Romance, Fantasy",Unknown,ONA,2,Unknown,PG-13 - Teens 13 or older,12896.0,17239
44097,huyao xiao hongniang: mu tiancheng,Unknown,"Comedy, Historical, Supernatural, Drama, Romance",Unknown,ONA,12,Haoliners Animation League,PG-13 - Teens 13 or older,14556.0,10943
44129,mars red: zero kikan nippou,Unknown,Comedy,Unknown,ONA,5,Signal.MD,PG-13 - Teens 13 or older,15467.0,12819
44141,watashi ni tenshi ga maiorita! (anime shin project),Unknown,"Slice of Life, Comedy, Shoujo Ai",Unknown,Unknown,Unknown,Unknown,PG-13 - Teens 13 or older,Unknown,6456
44191,tropical-rouge! precure,Unknown,"Action, Magic, Fantasy, Shoujo",TROPICAL-ROUGE! PRETTY CURE,TV,Unknown,Toei Animation,G - All Ages,Unknown,9477
44192,kimi ga suki. the animation,6.83,Hentai,Unknown,OVA,2,Seven,Rx - Hentai,Unknown,8068
44193,ano ko no kawari ni suki na dake,5.91,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,10274
44194,haitoku no kyoukai,6.18,Hentai,Unknown,OVA,Unknown,Unknown,Rx - Hentai,Unknown,10039
44196,shanhe jian xin,Unknown,"Action, Historical, Martial Arts, Fantasy",Thousand Autumns,ONA,16,Motion Magic,PG-13 - Teens 13 or older,11924.0,11040
44200,boku no hero academia the movie 3,Unknown,"Action, Comedy, Super Power, School, Shounen",Unknown,Movie,1,Bones,PG-13 - Teens 13 or older,Unknown,2501
44203,seirei gensouki,Unknown,"Action, Adventure, Harem, Drama, Romance, Fantasy",Spirit Chronicles,TV,Unknown,TMS Entertainment,Unknown,Unknown,6488
44204,kyokou suiri 2nd season,Unknown,"Mystery, Demons, Supernatural, Romance, Shounen",Unknown,TV,Unknown,Unknown,R - 17+ (violence & profanity),Unknown,3012
44208,yami shibai 8,6.09,"Dementia, Horror, Supernatural",Unknown,TV,Unknown,ILCA,PG-13 - Teens 13 or older,7853.0,6210
44211,rikujoubu joshi wa ore no nama onaho!!! the animation,Unknown,Hentai,Unknown,OVA,2,Unknown,Rx - Hentai,Unknown,11168
44213,si hai jing qi 2nd season,Unknown,"Action, Military, Adventure, Mystery, Historical, Martial Arts, Fantasy",Unknown,ONA,24,Unknown,PG-13 - Teens 13 or older,12092.0,16648
44218,tunshi xingkong,6.97,Sci-Fi,Swallowed Star,ONA,26,Sparkly Key Animation Studio,Unknown,3734.0,11288
44221,xie wang zhui qi zhi yishi qingcheng,7.1,"Action, Comedy, Drama, Romance, Martial Arts, Fantasy",Be My Wife,ONA,12,Unknown,PG-13 - Teens 13 or older,3227.0,8684
44225,norman the snowman: ashi hoshi no furu yoru ni,Unknown,"Adventure, Kids, Fantasy",Norman the Snowman:On a Night of Shooting Stars,Movie,1,Unknown,G - All Ages,11213.0,17469
44228,jian wang 3: xia gan yi dan shen jianxin zhi chang piao,Unknown,"Comedy, Historical",JX Online 3:The Adventure of Shen Jianxin in Chang'an,ONA,20,Shenying Animation,PG-13 - Teens 13 or older,14687.0,14299
44233,yinhe zhi xin,Unknown,"Action, Sci-Fi",Forerdinati,ONA,Unknown,Unknown,Unknown,Unknown,16644
44235,pui pui molcar,8.33,Kids,Unknown,TV,Unknown,Shin-Ei Animation,G - All Ages,206.0,7521
44236,senyoku no sigrdrifa: dai-909 senjutsu hime-tai sentou kiroku!,5.87,"Action, Military",Unknown,Special,1,A-1 Pictures,PG-13 - Teens 13 or older,8634.0,9167
44248,fate/grand carnival,8.18,"Comedy, Supernatural, Magic, Fantasy",Fate/Grand Carnival,OVA,4,Lerche,Unknown,329.0,4029
44274,puraore! pride of orange,Unknown,Sports,Unknown,TV,Unknown,C2C,Unknown,Unknown,10591
44275,selection project,Unknown,Music,Unknown,TV,Unknown,Doga Kobo,Unknown,Unknown,12373
44276,kyuukyoku shinka shita full dive rpg ga genjitsu yori mo kusoge dattara,Unknown,"Action, Game, Comedy, Fantasy",Unknown,TV,Unknown,ENGI,Unknown,Unknown,5468
44304,code geass: dakkan no z,Unknown,"Action, Military, Sci-Fi, Super Power, Drama, Mecha",Unknown,Unknown,Unknown,Sunrise,Unknown,Unknown,3748
